"GEO_ID","NAME","S1903_C01_001E","S1903_C01_001M","S1903_C02_001E","S1903_C02_001M","S1903_C01_002E","S1903_C01_002M","S1903_C02_002E","S1903_C02_002M","S1903_C01_003E","S1903_C01_003M","S1903_C02_003E","S1903_C02_003M","S1903_C01_004E","S1903_C01_004M","S1903_C02_004E","S1903_C02_004M","S1903_C01_005E","S1903_C01_005M","S1903_C02_005E","S1903_C02_005M","S1903_C01_006E","S1903_C01_006M","S1903_C02_006E","S1903_C02_006M","S1903_C01_007E","S1903_C01_007M","S1903_C02_007E","S1903_C02_007M","S1903_C01_008E","S1903_C01_008M","S1903_C02_008E","S1903_C02_008M","S1903_C01_009E","S1903_C01_009M","S1903_C02_009E","S1903_C02_009M","S1903_C01_010E","S1903_C01_010M","S1903_C02_010E","S1903_C02_010M","S1903_C01_011E","S1903_C01_011M","S1903_C02_011E","S1903_C02_011M","S1903_C01_012E","S1903_C01_012M","S1903_C02_012E","S1903_C02_012M","S1903_C01_013E","S1903_C01_013M","S1903_C02_013E","S1903_C02_013M","S1903_C01_014E","S1903_C01_014M","S1903_C02_014E","S1903_C02_014M","S1903_C01_015E","S1903_C01_015M","S1903_C02_015E","S1903_C02_015M","S1903_C01_016E","S1903_C01_016M","S1903_C02_016E","S1903_C02_016M","S1903_C01_017E","S1903_C01_017M","S1903_C02_017E","S1903_C02_017M","S1903_C01_018E","S1903_C01_018M","S1903_C02_018E","S1903_C02_018M","S1903_C01_019E","S1903_C01_019M","S1903_C02_019E","S1903_C02_019M","S1903_C01_020E","S1903_C01_020M","S1903_C02_020E","S1903_C02_020M","S1903_C01_021E","S1903_C01_021M","S1903_C02_021E","S1903_C02_021M","S1903_C01_022E","S1903_C01_022M","S1903_C02_022E","S1903_C02_022M","S1903_C01_023E","S1903_C01_023M","S1903_C02_023E","S1903_C02_023M","S1903_C01_024E","S1903_C01_024M","S1903_C02_024E","S1903_C02_024M","S1903_C01_025E","S1903_C01_025M","S1903_C02_025E","S1903_C02_025M","S1903_C01_026E","S1903_C01_026M","S1903_C02_026E","S1903_C02_026M","S1903_C01_027E","S1903_C01_027M","S1903_C02_027E","S1903_C02_027M","S1903_C01_028E","S1903_C01_028M","S1903_C02_028E","S1903_C02_028M","S1903_C01_029E","S1903_C01_029M","S1903_C02_029E","S1903_C02_029M","S1903_C01_030E","S1903_C01_030M","S1903_C02_030E","S1903_C02_030M",
"8600000US60633","ZCTA5 60633","4788","254","44417","6988","69.9","4.5","44457","9288","24.3","4.1","38649","11310","1.0","1.0","26765","52046","0.4","0.5","-","**","0.0","0.6","-","**","3.4","1.6","58523","12433","0.9","0.9","76250","117552","32.2","4.6","47703","15478","44.0","4.3","42630","11235","1.6","1.6","43835","2710","34.2","3.9","36597","14530","42.3","4.6","58772","6576","21.9","3.4","32083","5524","3243","319","50134","9644","44.0","6.4","35969","11596","56.0","6.4","60778","9969","54.9","6.8","66842","9603","30.6","5.7","25451","5703","14.5","5.2","48958","9245","1545","273","29321","3979","52.5","9.7","21860","8443","42.1","7.8","18851","6023","10.4","5.9","69531","34306","47.5","9.7","33750","14514","38.6","9.5","29819","6190","8.9","5.9","74200","12540","33.7","(X)","(X)","(X)","33.1","(X)","(X)","(X)","33.0","(X)","(X)","(X)",
"8600000US60634","ZCTA5 60634","25216","382","55767","1599","84.9","1.4","54635","1661","1.0","0.4","53831","10505","0.1","0.1","2,500-","***","3.1","0.5","97566","16546","0.1","0.2","-","**","10.0","1.2","55116","7475","0.8","0.3","82898","36466","24.8","1.7","59218","5417","70.6","1.7","52955","2338","1.5","0.5","30489","13125","32.1","1.6","59927","4509","44.6","1.7","64458","3149","21.8","1.1","33329","2579","17579","486","66253","2946","38.5","2.1","58634","3909","61.5","2.1","69761","3419","71.0","2.5","72895","2632","20.8","2.0","47035","5257","8.3","1.4","66750","9360","7637","501","31070","1747","54.9","4.0","24931","2961","50.2","3.7","22680","2584","4.7","1.4","53688","9276","45.1","4.0","40436","4926","37.0","3.7","35625","6187","8.1","2.1","65699","5741","41.6","(X)","(X)","(X)","41.2","(X)","(X)","(X)","40.8","(X)","(X)","(X)",
"8600000US60636","ZCTA5 60636","11710","370","26352","1632","1.9","0.6","35125","12700","95.0","1.1","25927","1604","0.1","0.1","-","**","0.5","0.4","21813","18872","0.1","0.1","-","**","1.2","0.8","34335","16632","1.3","0.6","31728","20557","2.2","0.9","39375","21854","1.0","0.4","28125","16780","3.4","1.2","17109","5249","29.7","2.2","23366","3025","37.7","2.6","28714","3907","29.2","2.0","27917","3377","8310","365","29758","3458","40.0","3.2","20938","3048","60.0","3.2","36811","3377","31.5","2.4","45016","4596","56.8","2.9","25262","1999","11.7","1.7","26627","6458","3400","301","17238","1601","52.6","5.7","15078","1541","47.8","5.2","15007","1519","4.8","2.3","16719","22063","47.4","5.7","21260","2502","37.6","5.7","20146","4137","9.8","3.3","26667","13605","34.1","(X)","(X)","(X)","38.1","(X)","(X)","(X)","22.4","(X)","(X)","(X)",
"8600000US60637","ZCTA5 60637","18793","490","25775","1210","14.7","1.1","66707","7420","79.5","1.2","22161","1413","0.2","0.1","65682","97608","3.6","0.7","44063","21545","0.0","0.2","-","**","0.4","0.2","42273","17204","1.7","0.6","43622","4231","1.4","0.4","42386","10783","14.1","1.1","67332","8469","4.9","0.8","10804","4193","37.7","1.8","26697","1868","36.9","1.9","32945","3353","20.6","1.3","21875","2695","9868","437","32214","2789","51.5","2.7","23823","2117","48.5","2.7","44063","4738","32.8","2.4","82018","7640","59.4","2.8","20240","1965","7.8","1.6","33451","5914","8925","438","20084","1773","55.1","3.1","19996","1604","48.6","3.1","19616","1699","6.5","1.5","22238","9415","44.9","3.1","20310","4999","38.7","2.9","16797","2639","6.2","1.6","41071","20105","34.7","(X)","(X)","(X)","40.8","(X)","(X)","(X)","26.8","(X)","(X)","(X)",
"8600000US60638","ZCTA5 60638","19571","299","61903","2819","82.2","1.7","60669","3493","3.3","0.6","55556","21673","0.1","0.1","88333","34223","0.8","0.4","103333","28553","0.0","0.2","-","**","11.6","1.5","64823","6644","1.8","0.7","67500","24908","29.1","1.6","68486","7485","66.2","1.6","58383","2552","1.8","0.6","29355","10100","33.6","1.8","73067","4232","40.4","2.0","73704","5166","24.2","1.5","35259","4271","14241","367","71199","3186","42.1","2.3","75368","4704","57.9","2.3","67368","4397","71.0","2.5","81537","4099","18.6","2.0","48569","5148","10.4","1.9","57648","12820","5330","386","30922","5102","50.2","4.3","23783","2085","45.3","4.1","22500","2356","4.9","1.8","55313","15683","49.8","4.3","44341","5171","41.6","4.4","41295","5860","8.2","2.8","76076","24388","22.4","(X)","(X)","(X)","22.8","(X)","(X)","(X)","19.1","(X)","(X)","(X)",
"8600000US60639","ZCTA5 60639","25306","440","38707","1056","32.2","2.0","42148","3797","19.4","1.3","35058","5617","0.1","0.1","23068","31893","0.7","0.3","60074","27112","0.1","0.2","-","**","45.9","2.1","38411","1570","1.5","0.4","42039","12849","68.3","1.7","39366","1121","11.1","1.1","42241","6871","3.6","0.8","31583","5245","44.4","1.9","37707","1460","37.8","2.0","44618","3557","14.1","1.3","31656","3409","19879","551","41288","2744","55.3","2.3","35853","1803","44.7","2.3","51759","3236","54.5","2.7","53363","3154","29.8","2.1","29139","4034","15.7","2.1","36593","2228","5427","422","24653","1877","56.7","4.8","18514","3058","51.3","4.8","16832","2821","5.4","2.2","34412","9476","43.3","4.8","30122","3268","33.5","4.2","28817","3633","9.8","3.0","43011","24078","39.9","(X)","(X)","(X)","42.1","(X)","(X)","(X)","27.5","(X)","(X)","(X)",
"8600000US60640","ZCTA5 60640","33646","606","46974","2158","65.1","1.6","59222","2202","17.6","1.5","16621","2406","0.3","0.2","18631","73219","11.5","1.1","39274","6779","0.0","0.1","-","**","2.5","0.6","41680","32663","3.0","0.7","33765","11736","8.9","1.1","32964","4798","59.4","1.7","62688","2928","3.8","0.6","22483","4324","48.5","1.5","60918","3824","32.8","1.5","40856","4258","14.9","1.1","23484","3363","11550","481","70024","4249","36.0","3.4","64966","8000","64.0","3.4","72946","6889","68.3","3.7","82098","4334","21.4","3.4","25224","8965","10.3","2.4","62792","21534","22096","725","37137","2479","46.2","2.3","34734","3573","38.9","2.2","29710","3367","7.4","1.1","80521","9286","53.8","2.3","40035","3875","42.5","2.2","29172","4070","11.2","1.3","80901","7139","21.1","(X)","(X)","(X)","25.7","(X)","(X)","(X)","18.5","(X)","(X)","(X)",
"8600000US60641","ZCTA5 60641","24273","430","46816","1758","71.1","1.6","47781","1948","2.4","0.7","38403","10424","0.4","0.2","53750","27979","4.3","0.8","62829","20398","0.2","0.2","113674","840","20.2","1.6","43315","3403","1.3","0.3","50375","18418","40.2","1.7","44841","3149","52.5","1.6","48805","2880","3.4","0.7","35743","4600","38.9","2.1","48142","2216","40.0","1.9","52946","2526","17.7","1.3","32946","4226","15524","483","56450","2989","45.4","2.5","47858","3153","54.6","2.5","63388","4712","67.6","2.3","70677","3797","23.2","2.3","36024","2764","9.3","1.4","38661","7205","8749","445","31471","1467","50.3","3.5","26770","1298","41.3","3.2","25035","1467","9.1","2.0","47984","6706","49.7","3.5","37037","4300","39.7","3.3","33224","3485","10.0","2.1","56010","6162","37.6","(X)","(X)","(X)","39.6","(X)","(X)","(X)","32.8","(X)","(X)","(X)",
"8600000US60642","ZCTA5 60642","8984","293","67591","5368","74.7","3.1","78804","6875","10.8","2.3","23245","4786","0.4","0.4","18516","25012","5.0","1.7","92000","30467","0.0","0.3","-","**","5.8","1.8","40125","8117","3.4","1.3","42277","18793","16.6","2.7","43839","11890","64.9","3.3","82143","11121","7.2","1.8","28381","9520","65.0","2.8","87523","8122","18.9","2.4","53625","11796","8.8","2.1","19835","3228","3103","302","94276","15887","38.2","5.4","91023","35671","61.8","5.4","96541","16747","71.8","5.5","122404","17867","23.2","5.4","30048","10571","5.1","2.2","73750","87878","5881","383","61035","4576","45.6","3.8","55375","4552","29.0","3.1","44211","9910","16.6","3.1","88029","24772","54.4","3.8","65300","8614","36.6","3.8","57513","5360","17.8","3.2","101830","16722","25.2","(X)","(X)","(X)","23.3","(X)","(X)","(X)","25.9","(X)","(X)","(X)",
"8600000US60643","ZCTA5 60643","17894","355","61799","2988","25.4","1.5","99720","7690","72.1","1.6","53017","3668","0.1","0.2","-","**","0.5","0.5","37193","100312","0.0","0.2","-","**","0.3","0.2","85156","42946","1.5","0.6","39911","36906","2.1","0.7","109375","44854","23.9","1.6","97188","7560","0.4","0.4","97607","71729","23.5","2.3","69980","12110","43.3","2.4","77223","5505","32.7","1.5","38177","4161","12354","425","76801","6131","38.6","2.5","87555","10241","61.4","2.5","72558","4674","58.6","2.6","104918","5705","34.5","2.6","42927","3733","6.9","1.4","59342","18375","5540","424","36943","2708","65.6","3.7","30838","5713","61.1","3.9","29634","5090","4.5","1.8","50833","27739","34.4","3.7","42888","4820","29.7","3.4","40943","3803","4.8","1.9","76806","14612","43.8","(X)","(X)","(X)","47.5","(X)","(X)","(X)","34.7","(X)","(X)","(X)",
"8600000US60644","ZCTA5 60644","15814","501","26092","1818","2.7","0.7","36607","15997","95.7","0.9","25765","1703","0.0","0.1","-","**","0.3","0.2","41429","147574","0.0","0.2","-","**","1.0","0.4","31618","32033","0.2","0.2","30625","111811","2.2","0.7","41287","10028","1.9","0.5","29643","13757","5.1","1.4","17397","6506","35.2","2.6","27347","4939","37.8","2.5","28250","3563","22.0","2.0","24836","2972","10256","554","31043","1618","48.2","3.2","24647","3189","51.8","3.2","38771","2915","27.5","2.5","50000","7372","62.2","2.7","24552","2361","10.3","2.2","25969","3340","5558","408","17000","2400","52.5","5.0","14526","3578","47.5","4.8","12444","3258","4.9","2.0","24681","5246","47.5","5.0","22384","6358","41.8","4.8","18369","6669","5.7","2.1","30284","15413","46.3","(X)","(X)","(X)","51.5","(X)","(X)","(X)","34.6","(X)","(X)","(X)",
"8600000US60645","ZCTA5 60645","15570","432","48918","2364","61.9","2.6","53917","4620","17.2","2.1","40360","5017","0.6","0.5","45848","28440","12.4","1.5","58913","14813","0.0","0.2","-","**","5.9","1.4","34727","12251","2.0","1.0","49844","48739","15.7","1.9","42188","5978","52.6","2.4","60008","6161","2.9","1.1","27896","6145","37.8","2.5","49216","4980","38.9","2.3","57593","10004","20.4","1.5","39354","6488","10204","484","58408","5071","52.4","3.0","47957","6604","47.6","3.0","68202","7669","71.0","3.2","69002","6842","21.0","2.8","36900","8327","8.1","2.0","48631","8500","5366","458","35925","3319","50.2","5.3","36386","4790","43.9","5.2","34012","8076","6.3","2.3","75469","69536","49.8","5.3","35361","6116","37.5","5.4","31239","4464","12.4","3.7","54338","15673","35.3","(X)","(X)","(X)","35.9","(X)","(X)","(X)","32.6","(X)","(X)","(X)",
"8600000US60646","ZCTA5 60646","10593","299","75419","7913","87.4","1.9","76972","7563","0.8","0.7","71220","41216","0.2","0.2","-","**","8.3","1.4","75500","35605","0.0","0.3","-","**","2.0","1.0","28938","17492","1.3","1.0","91333","92960","8.0","2.0","64792","37164","82.3","2.1","76995","7414","0.8","0.7","26944","54195","26.4","2.7","89398","8586","40.4","2.8","105035","14010","32.3","2.1","30659","3180","7107","340","104530","8476","41.1","3.1","122578","12922","58.9","3.1","94003","9470","83.9","3.4","111182","10129","11.2","2.5","51250","16990","4.9","2.2","87035","35969","3486","343","27330","3437","62.4","6.0","24961","3105","57.2","6.7","23701","3145","5.2","3.2","69583","92786","37.6","6.0","37344","13353","32.0","5.7","30963","9347","5.6","3.2","107266","60195","34.8","(X)","(X)","(X)","36.0","(X)","(X)","(X)","32.2","(X)","(X)","(X)",
"8600000US60647","ZCTA5 60647","34120","552","51675","1866","80.3","1.3","55054","2564","6.2","0.7","24407","5760","0.2","0.2","48333","3779","3.1","0.6","76860","15005","0.0","0.1","-","**","8.6","0.9","39591","5440","1.6","0.4","62679","35312","40.7","1.5","34806","2319","49.3","1.6","72955","2985","5.4","0.7","31936","6319","57.5","1.6","61862","2808","27.5","1.4","45556","4320","9.6","0.9","23125","3001","17292","605","54634","4023","51.4","2.2","42825","4507","48.6","2.2","63676","4017","63.2","2.3","75219","3640","26.6","2.2","27048","3712","10.2","1.5","39185","7992","16828","649","46938","3425","45.0","2.4","43952","3191","29.9","2.3","32475","3702","15.2","1.4","62319","7625","55.0","2.4","49973","4840","37.1","2.6","39063","4342","17.9","1.7","78547","8180","25.1","(X)","(X)","(X)","29.4","(X)","(X)","(X)","19.8","(X)","(X)","(X)",
"8600000US60649","ZCTA5 60649","21106","486","28573","2473","2.0","0.7","38819","26468","94.8","1.1","27928","2617","0.5","0.4","39583","95087","0.3","0.3","2,500-","***","0.0","0.1","-","**","0.8","0.5","27556","17459","1.6","0.7","36250","21743","1.8","0.7","28196","6149","1.6","0.6","44000","26130","4.7","1.0","6791","3271","33.3","2.6","33760","3359","40.9","2.0","31546","2947","21.1","1.6","21245","2299","9516","549","37155","3690","47.0","3.9","31837","6047","53.0","3.9","40821","6338","31.7","3.8","71047","6795","58.0","4.0","26419","1865","10.3","2.6","37261","9331","11590","707","20813","1877","58.0","3.6","18695","2840","53.8","3.5","17091","3313","4.2","1.4","39087","10072","42.0","3.6","24063","5728","37.3","3.5","20890","3680","4.7","1.3","72543","19375","38.3","(X)","(X)","(X)","42.8","(X)","(X)","(X)","33.4","(X)","(X)","(X)",
"8600000US60651","ZCTA5 60651","19066","502","30971","1309","15.5","1.7","39823","6830","65.5","2.1","28286","2199","0.4","0.4","27368","32831","0.3","0.2","71328","22945","0.0","0.2","-","**","17.4","1.8","32340","4404","1.0","0.5","51667","34490","29.2","2.0","35439","4097","5.1","0.9","43051","6589","3.8","1.1","14219","5089","36.8","2.6","31923","2276","40.3","2.6","34248","4734","19.2","1.3","26250","2169","13521","560","31960","1971","43.7","3.0","28695","2418","56.3","3.0","36171","2964","36.9","2.9","51074","3879","50.2","2.8","24407","2024","12.9","1.9","28994","6756","5545","477","24648","2654","55.6","4.1","25452","2795","44.8","4.5","21954","5826","10.8","3.0","42132","20265","44.4","4.1","23032","4838","37.9","4.3","19830","4263","6.6","2.1","43000","11498","49.7","(X)","(X)","(X)","51.2","(X)","(X)","(X)","41.6","(X)","(X)","(X)",
"8600000US60652","ZCTA5 60652","13179","260","65330","2843","32.1","2.1","52714","6645","51.4","2.0","78490","5628","0.2","0.2","-","**","0.4","0.3","86042","23150","0.0","0.2","-","**","15.5","2.1","51270","10290","0.4","0.3","47625","60774","25.4","1.9","52762","8213","22.8","1.6","51515","6421","1.0","0.7","15952","12039","30.1","2.1","56946","12466","49.9","1.8","77055","5716","19.0","1.5","34083","4596","9980","368","70096","3488","48.8","3.0","63622","2219","51.2","3.0","78600","5865","63.3","3.2","84406","5643","28.0","2.6","52463","4450","8.7","2.2","54340","23149","3199","397","32723","3914","56.2","5.3","27179","4525","52.6","5.2","25826","4833","3.6","1.8","82292","41437","43.8","5.3","36515","14957","38.4","5.7","36927","15115","5.3","3.9","35417","51910","31.9","(X)","(X)","(X)","33.5","(X)","(X)","(X)","26.3","(X)","(X)","(X)",
"8600000US60653","ZCTA5 60653","13935","380","24968","2294","3.9","1.0","99688","17966","93.1","1.4","23293","2218","0.1","0.1","-","**","0.8","0.4","70588","76553","0.2","0.2","-","**","0.9","0.6","51302","97590","1.1","0.5","45250","80044","2.3","0.9","66298","20264","3.2","0.9","107361","24996","2.7","0.8","10000","5677","40.3","2.2","38600","3975","34.4","2.2","27319","3640","22.6","1.6","14739","1340","6828","368","33935","2760","56.2","3.1","24876","5512","43.8","3.1","45023","9467","29.9","3.6","83333","14095","63.6","3.9","19446","2504","6.5","1.6","53462","16741","7107","361","19202","2561","58.2","3.8","16846","1192","55.7","4.0","16127","1139","2.5","1.0","64000","25239","41.8","3.8","23610","3661","37.3","3.9","20259","4567","4.6","1.5","64191","23615","32.8","(X)","(X)","(X)","38.3","(X)","(X)","(X)","27.5","(X)","(X)","(X)",
"8600000US60654","ZCTA5 60654","10671","455","90645","7120","79.9","3.1","94653","10845","5.6","1.6","12545","12239","0.5","0.6","-","**","9.2","2.1","90893","16716","0.0","0.3","-","**","2.0","1.4","38056","63922","2.8","1.6","68269","53771","6.3","2.5","83000","56042","74.9","3.6","95319","11178","6.5","2.0","65068","15452","65.3","3.7","91706","10097","24.2","3.0","110243","17456","4.0","1.0","77143","57568","2671","322","162798","24910","22.7","6.0","130417","58248","77.3","6.0","172756","23507","86.8","5.6","174744","35483","6.8","4.4","117868","144258","6.4","4.0","86721","12261","8000","532","77027","8768","53.3","4.3","70479","10491","47.6","4.6","66123","5680","5.7","1.9","118750","23398","46.7","4.3","86957","14827","40.8","4.3","75963","13495","5.9","1.9","122760","66865","20.9","(X)","(X)","(X)","16.7","(X)","(X)","(X)","22.0","(X)","(X)","(X)",
"8600000US60655","ZCTA5 60655","9987","243","85531","3666","91.2","1.6","87406","6384","8.0","1.6","66161","8987","0.2","0.3","-","**","0.2","0.2","-","**","0.0","0.3","-","**","0.3","0.2","80750","85212","0.2","0.2","114500","32215","3.3","0.9","102961","12142","88.1","1.8","87006","5285","0.7","0.4","29474","25470","35.3","2.1","102649","4782","43.9","2.1","95313","3957","20.1","1.7","42262","7875","6976","284","101780","4133","51.8","3.5","105986","5678","48.2","3.5","96154","7456","79.6","3.0","111374","8560","13.6","2.3","63731","8480","6.8","2.1","51570","16730","3011","284","56152","6215","47.1","4.5","34825","11110","42.8","4.6","32600","4067","4.2","2.1","54766","68605","52.9","4.5","73768","4710","44.6","5.0","69787","5675","8.4","3.4","125081","37840","27.6","(X)","(X)","(X)","28.5","(X)","(X)","(X)","23.3","(X)","(X)","(X)",
"8600000US60656","ZCTA5 60656","11472","268","54134","3483","88.4","1.7","52617","4390","1.2","0.7","77695","74464","0.1","0.2","-","**","6.1","1.4","63527","24445","0.0","0.3","-","**","2.6","1.0","83333","51280","1.5","1.0","78829","14802","9.4","2.0","62365","25271","81.8","2.4","52318","4407","1.9","0.8","36513","23476","34.5","3.0","56783","15081","38.4","3.1","62549","5042","25.2","2.3","34699","5855","7004","396","67699","4371","37.5","4.0","72824","10433","62.5","4.0","66347","4066","78.5","3.8","70578","4569","13.3","3.0","53375","13339","8.2","2.2","67596","17952","4468","392","34985","3317","52.3","5.5","30801","4267","48.1","5.5","29643","3128","4.2","2.4","51705","44027","47.7","5.5","39479","7009","39.5","5.2","40981","7757","8.2","3.5","35811","12859","28.4","(X)","(X)","(X)","29.3","(X)","(X)","(X)","26.5","(X)","(X)","(X)",
"8600000US60657","ZCTA5 60657","36845","615","75885","2664","87.0","1.3","80092","3088","2.7","0.8","22422","15677","0.3","0.3","68515","39719","7.1","0.9","56938","13421","0.0","0.1","-","**","0.8","0.3","52000","25336","1.9","0.5","51645","25154","5.8","0.9","51709","5983","82.1","1.5","82222","3249","11.0","1.0","34294","4804","59.4","1.5","87117","4019","20.2","1.1","86444","15083","9.3","0.9","44712","6271","10276","586","136920","5691","40.6","2.5","172583","16515","59.4","2.5","119369","7516","84.8","2.1","151112","3786","9.8","1.9","51653","20598","5.4","1.4","82311","44398","26569","687","60429","2412","52.7","2.3","52818","2808","38.1","2.0","45667","3939","14.6","1.5","83141","7081","47.3","2.3","70283","4018","32.5","2.3","56142","4880","14.8","1.2","118705","9667","18.2","(X)","(X)","(X)","19.3","(X)","(X)","(X)","17.5","(X)","(X)","(X)",
"8600000US60659","ZCTA5 60659","12446","387","49581","4019","59.5","3.3","52898","4867","5.6","1.4","39660","4206","0.5","0.4","37153","68791","26.5","2.8","49665","5914","0.0","0.2","-","**","5.4","1.9","38964","21316","2.5","1.2","39186","17758","17.2","2.7","41219","3197","48.2","3.5","55685","5581","2.6","1.0","28429","22273","41.9","3.6","43896","4698","39.4","3.5","57886","6128","16.1","2.4","38775","5966","8484","452","54544","4630","48.6","4.6","49842","6562","51.4","4.6","61097","8255","72.6","3.7","59534","4617","18.5","3.5","40060","16330","9.0","2.3","44526","33604","3962","402","34187","4234","45.8","6.5","32780","6705","34.6","5.3","26440","5244","11.1","3.7","56875","15312","54.2","6.5","35269","5368","40.1","7.2","33363","6060","14.2","4.5","41618","26454","32.3","(X)","(X)","(X)","34.9","(X)","(X)","(X)","25.9","(X)","(X)","(X)",
"8600000US60660","ZCTA5 60660","20745","457","38970","2035","66.1","2.4","45381","4956","17.2","2.1","25863","3893","0.3","0.3","48750","79281","10.9","1.4","30378","8502","0.0","0.1","-","**","3.1","0.9","26204","7059","2.4","0.8","42994","27515","12.5","1.6","32694","4846","57.3","2.5","49548","6220","7.0","1.3","21270","7142","42.7","2.5","46507","5506","35.9","2.0","42898","6462","14.4","1.2","22220","4830","7349","540","55873","5609","37.8","3.4","48710","3200","62.2","3.4","62944","8887","70.8","3.6","73185","6982","18.7","3.1","29139","8103","10.6","2.9","31220","11552","13396","674","34020","3104","46.6","2.8","26618","3076","39.1","3.0","23228","3988","7.5","1.7","59722","24774","53.4","2.8","37864","2552","41.1","3.0","31108","3271","12.2","1.8","62106","14343","19.3","(X)","(X)","(X)","19.3","(X)","(X)","(X)","19.0","(X)","(X)","(X)",
"8600000US60661","ZCTA5 60661","4949","286","93750","12381","72.4","4.6","102745","8046","4.8","2.1","66455","17302","0.4","0.7","-","**","19.9","3.8","66466","12732","0.0","0.6","-","**","0.8","1.1","-","**","1.7","1.1","130682","43907","4.5","1.8","114900","25262","68.9","4.9","101701","8547","11.5","3.2","52321","31716","71.6","4.6","102234","7164","15.8","3.5","105781","23756","1.1","0.9","71250","51519","1317","240","134962","14245","17.5","7.3","223917","47321","82.5","7.3","129853","20538","83.5","8.0","142143","24674","10.2","6.2","66364","16847","6.3","5.2","114297","135346","3632","296","81156","5348","50.8","6.3","74554","11031","43.1","6.5","75595","12942","7.7","2.6","71422","23600","49.2","6.3","86513","20027","39.3","6.6","84375","18441","9.9","3.8","107266","61979","17.8","(X)","(X)","(X)","16.2","(X)","(X)","(X)","18.3","(X)","(X)","(X)",
"8600000US60706","ZCTA5 60706","9146","374","49325","3427","94.3","1.7","48355","3504","0.1","0.1","-","**","0.0","0.3","-","**","3.5","1.0","93567","14808","0.0","0.3","-","**","1.6","1.1","39269","8631","0.5","0.5","63558","35966","8.8","2.0","41912","9065","87.2","2.3","48738","3940","0.6","0.4","38750","11616","24.6","2.5","63042","5231","41.0","3.2","64215","7678","33.9","3.1","27728","2766","5975","259","63318","4313","34.8","3.4","61596","7109","65.2","3.4","64696","5377","76.7","3.6","66934","6075","14.7","2.5","40393","3773","8.6","2.6","64028","16461","3171","384","28768","5313","61.2","6.1","22354","2907","57.4","6.0","21250","2582","3.8","2.5","41989","22806","38.8","6.1","40587","6017","32.8","5.6","37331","6125","6.0","2.7","66000","20856","30.7","(X)","(X)","(X)","30.8","(X)","(X)","(X)","30.1","(X)","(X)","(X)",
"8600000US60707","ZCTA5 60707","15596","430","55554","3275","78.4","2.4","54863","4485","7.5","1.0","59405","17039","0.2","0.2","-","**","2.4","0.9","85149","17937","0.0","0.2","-","**","10.2","2.0","54101","10402","1.4","0.7","46732","18594","22.9","2.4","57728","5010","66.4","2.6","52817","4852","1.0","0.5","18333","26148","32.7","2.2","65742","8542","43.8","2.2","63972","4151","22.6","1.8","29197","3612","10325","360","68810","3290","41.8","3.2","73965","5898","58.2","3.2","65523","4914","71.8","3.4","78811","4870","20.8","3.2","39375","3230","7.4","1.8","61490","16313","5271","524","31944","2508","57.1","4.1","30868","5518","52.4","4.4","27178","4945","4.6","1.8","57077","10082","42.9","4.1","34063","7252","34.2","4.1","31320","3436","8.7","2.8","50948","11391","33.4","(X)","(X)","(X)","35.7","(X)","(X)","(X)","28.6","(X)","(X)","(X)",
"8600000US60714","ZCTA5 60714","11419","320","46725","4353","84.3","1.7","44685","3012","0.5","0.4","39038","36200","0.2","0.3","-","**","13.0","1.8","60500","16976","0.0","0.3","-","**","0.8","0.6","56625","39552","1.2","0.7","46750","46977","4.6","1.4","65427","14273","80.7","2.1","44102","2558","0.9","0.5","32250","27299","23.1","2.6","52396","16499","37.1","2.6","66868","10535","38.9","2.2","35471","3167","7666","255","64816","3574","33.5","3.2","57750","15081","66.5","3.2","66074","4271","77.0","2.8","70701","6451","15.7","2.7","46089","12862","7.3","1.8","56364","16561","3753","413","27461","3386","71.6","4.6","23369","2264","68.0","4.4","22513","2133","3.7","2.2","40144","3150","28.4","4.6","43750","6949","25.8","4.4","42195","5123","2.5","1.6","81176","11025","24.9","(X)","(X)","(X)","23.6","(X)","(X)","(X)","26.9","(X)","(X)","(X)",
"8600000US60804","ZCTA5 60804","21300","548","44177","2766","45.1","2.5","38561","3401","4.7","1.0","30662","6637","0.6","0.3","40294","17641","0.3","0.3","45990","20313","0.2","0.3","-","**","47.3","2.8","49716","2996","1.9","0.6","38889","12245","78.7","1.7","46941","2254","16.0","1.4","34530","4894","4.0","0.9","30032","2706","50.5","2.6","44746","5034","34.2","2.2","53386","4354","11.3","1.3","31115","3021","17386","425","46479","2523","62.0","2.4","41912","3010","38.0","2.4","54460","5700","65.6","2.4","54168","3485","23.4","2.0","28473","2967","11.1","1.5","40507","7688","3914","420","26402","2550","42.1","4.7","20016","4317","33.0","4.9","17337","2017","9.1","3.7","66607","78594","57.9","4.7","30514","4323","46.7","5.5","27065","3367","11.2","3.6","58295","18609","44.5","(X)","(X)","(X)","44.9","(X)","(X)","(X)","34.5","(X)","(X)","(X)",
